"Notes"	"Occurrence State"	"Occurrence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Louisiana"	"22"	"Jan., 2020"	"2020/01"	63	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2020"	"2020/02"	53	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Mar., 2020"	"2020/03"	60	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Apr., 2020"	"2020/04"	78	Not Applicable	Not Applicable
	"Louisiana"	"22"	"May, 2020"	"2020/05"	95	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jun., 2020"	"2020/06"	76	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jul., 2020"	"2020/07"	85	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Aug., 2020"	"2020/08"	86	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Sep., 2020"	"2020/09"	76	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Oct., 2020"	"2020/10"	80	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nov., 2020"	"2020/11"	66	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2020"	"2020/12"	87	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2021"	"2021/01"	110	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2021"	"2021/02"	99	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Mar., 2021"	"2021/03"	124	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Apr., 2021"	"2021/04"	111	Not Applicable	Not Applicable
	"Louisiana"	"22"	"May, 2021"	"2021/05"	97	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jun., 2021"	"2021/06"	107	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jul., 2021"	"2021/07"	132	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Aug., 2021"	"2021/08"	103	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Sep., 2021"	"2021/09"	126	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Oct., 2021"	"2021/10"	99	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nov., 2021"	"2021/11"	99	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2021"	"2021/12"	98	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2022 (provisional)"	"2022/01"	120	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2022 (provisional)"	"2022/02"	106	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Mar., 2022 (provisional)"	"2022/03"	128	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Apr., 2022 (provisional)"	"2022/04"	118	Not Applicable	Not Applicable
	"Louisiana"	"22"	"May, 2022 (provisional)"	"2022/05"	127	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jun., 2022 (provisional)"	"2022/06"	114	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jul., 2022 (provisional)"	"2022/07"	109	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Aug., 2022 (provisional)"	"2022/08"	107	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Sep., 2022 (provisional)"	"2022/09"	107	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Oct., 2022 (provisional)"	"2022/10"	109	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nov., 2022 (provisional)"	"2022/11"	92	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2022 (provisional)"	"2022/12"	112	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2023 (provisional)"	"2023/01"	82	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2023 (provisional)"	"2023/02"	97	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Mar., 2023 (provisional)"	"2023/03"	84	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2018"	"2018/01"	21	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2018"	"2018/02"	19	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2018"	"2018/03"	31	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2018"	"2018/04"	33	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2018"	"2018/05"	17	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2018"	"2018/06"	25	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2018"	"2018/07"	29	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2018"	"2018/08"	24	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2018"	"2018/09"	18	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2018"	"2018/10"	18	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2018"	"2018/11"	22	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2018"	"2018/12"	11	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2019"	"2019/01"	13	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2019"	"2019/02"	25	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2019"	"2019/03"	19	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2019"	"2019/04"	25	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2019"	"2019/05"	25	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2019"	"2019/06"	32	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2019"	"2019/07"	21	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2019"	"2019/08"	32	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2019"	"2019/09"	25	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2019"	"2019/10"	39	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2019"	"2019/11"	21	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2019"	"2019/12"	21	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2020"	"2020/01"	31	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2020"	"2020/02"	35	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2020"	"2020/03"	33	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2020"	"2020/04"	27	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2020"	"2020/05"	37	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2020"	"2020/06"	38	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2020"	"2020/07"	33	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2020"	"2020/08"	34	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2020"	"2020/09"	29	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2020"	"2020/10"	29	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2020"	"2020/11"	37	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2020"	"2020/12"	34	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2021"	"2021/01"	47	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2021"	"2021/02"	37	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2021"	"2021/03"	52	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2021"	"2021/04"	39	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	43	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	43	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	40	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	37	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2021"	"2021/09"	46	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2021"	"2021/10"	50	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2021"	"2021/11"	55	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2021"	"2021/12"	43	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2022 (provisional)"	"2022/01"	33	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2022 (provisional)"	"2022/02"	41	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2022 (provisional)"	"2022/03"	52	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2022 (provisional)"	"2022/04"	48	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2022 (provisional)"	"2022/05"	38	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2022 (provisional)"	"2022/06"	58	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2022 (provisional)"	"2022/07"	58	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2022 (provisional)"	"2022/08"	55	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2022 (provisional)"	"2022/09"	46	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2022 (provisional)"	"2022/10"	51	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2022 (provisional)"	"2022/11"	59	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2022 (provisional)"	"2022/12"	59	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2023 (provisional)"	"2023/01"	47	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2023 (provisional)"	"2023/02"	42	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2023 (provisional)"	"2023/03"	31	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2018"	"2018/01"	168	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2018"	"2018/02"	203	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2018"	"2018/03"	199	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2018"	"2018/04"	194	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2018"	"2018/05"	187	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2018"	"2018/06"	195	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2018"	"2018/07"	147	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2018"	"2018/08"	144	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2018"	"2018/09"	147	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2018"	"2018/10"	145	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2018"	"2018/11"	156	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2018"	"2018/12"	169	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2019"	"2019/01"	179	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2019"	"2019/02"	166	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2019"	"2019/03"	185	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2019"	"2019/04"	188	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2019"	"2019/05"	164	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2019"	"2019/06"	173	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2019"	"2019/07"	165	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2019"	"2019/08"	182	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2019"	"2019/09"	157	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2019"	"2019/10"	165	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2019"	"2019/11"	171	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2019"	"2019/12"	155	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2020"	"2020/01"	164	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2020"	"2020/02"	181	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2020"	"2020/03"	211	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2020"	"2020/04"	164	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2020"	"2020/05"	225	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2020"	"2020/06"	207	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2020"	"2020/07"	198	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2020"	"2020/08"	218	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2020"	"2020/09"	218	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2020"	"2020/10"	247	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2020"	"2020/11"	196	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2020"	"2020/12"	195	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2021"	"2021/01"	221	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2021"	"2021/02"	185	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2021"	"2021/03"	201	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2021"	"2021/04"	217	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2021"	"2021/05"	211	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2021"	"2021/06"	212	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2021"	"2021/07"	223	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2021"	"2021/08"	173	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2021"	"2021/09"	184	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2021"	"2021/10"	181	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2021"	"2021/11"	165	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2021"	"2021/12"	197	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2022 (provisional)"	"2022/01"	202	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2022 (provisional)"	"2022/02"	182	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2022 (provisional)"	"2022/03"	187	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2022 (provisional)"	"2022/04"	155	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2022 (provisional)"	"2022/05"	160	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2022 (provisional)"	"2022/06"	159	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2022 (provisional)"	"2022/07"	174	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2022 (provisional)"	"2022/08"	167	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2022 (provisional)"	"2022/09"	157	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2022 (provisional)"	"2022/10"	178	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2022 (provisional)"	"2022/11"	206	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2022 (provisional)"	"2022/12"	207	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2023 (provisional)"	"2023/01"	185	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2023 (provisional)"	"2023/02"	167	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2023 (provisional)"	"2023/03"	144	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2018"	"2018/01"	190	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2018"	"2018/02"	152	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2018"	"2018/03"	156	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2018"	"2018/04"	157	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2018"	"2018/05"	177	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2018"	"2018/06"	181	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2018"	"2018/07"	178	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2018"	"2018/08"	166	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Sep., 2018"	"2018/09"	142	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Oct., 2018"	"2018/10"	144	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Nov., 2018"	"2018/11"	151	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2018"	"2018/12"	162	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2019"	"2019/01"	159	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2019"	"2019/02"	140	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2019"	"2019/03"	177	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2019"	"2019/04"	150	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2019"	"2019/05"	158	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2019"	"2019/06"	164	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2019"	"2019/07"	169	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2019"	"2019/08"	157	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Sep., 2019"	"2019/09"	149	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Oct., 2019"	"2019/10"	181	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Nov., 2019"	"2019/11"	176	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2019"	"2019/12"	169	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2020"	"2020/01"	146	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2020"	"2020/02"	171	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2020"	"2020/03"	166	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2020"	"2020/04"	178	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2020"	"2020/05"	204	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2020"	"2020/06"	174	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2020"	"2020/07"	182	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2020"	"2020/08"	146	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Sep., 2020"	"2020/09"	150	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Oct., 2020"	"2020/10"	171	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Nov., 2020"	"2020/11"	155	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2020"	"2020/12"	167	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2021"	"2021/01"	176	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2021"	"2021/02"	156	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2021"	"2021/03"	210	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2021"	"2021/04"	189	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2021"	"2021/05"	169	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2021"	"2021/06"	184	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2021"	"2021/07"	185	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2021"	"2021/08"	199	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Sep., 2021"	"2021/09"	182	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Oct., 2021"	"2021/10"	199	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Nov., 2021"	"2021/11"	165	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2021"	"2021/12"	187	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2022 (provisional)"	"2022/01"	171	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2022 (provisional)"	"2022/02"	185	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2022 (provisional)"	"2022/03"	200	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2022 (provisional)"	"2022/04"	191	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2022 (provisional)"	"2022/05"	185	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2022 (provisional)"	"2022/06"	191	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2022 (provisional)"	"2022/07"	209	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2022 (provisional)"	"2022/08"	184	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Sep., 2022 (provisional)"	"2022/09"	184	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Oct., 2022 (provisional)"	"2022/10"	222	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Nov., 2022 (provisional)"	"2022/11"	172	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2022 (provisional)"	"2022/12"	195	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2023 (provisional)"	"2023/01"	197	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2023 (provisional)"	"2023/02"	154	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2023 (provisional)"	"2023/03"	154	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jan., 2018"	"2018/01"	190	Not Applicable	Not Applicable
	"Michigan"	"26"	"Feb., 2018"	"2018/02"	160	Not Applicable	Not Applicable
	"Michigan"	"26"	"Mar., 2018"	"2018/03"	183	Not Applicable	Not Applicable
	"Michigan"	"26"	"Apr., 2018"	"2018/04"	151	Not Applicable	Not Applicable
	"Michigan"	"26"	"May, 2018"	"2018/05"	127	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jun., 2018"	"2018/06"	160	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jul., 2018"	"2018/07"	189	Not Applicable	Not Applicable
	"Michigan"	"26"	"Aug., 2018"	"2018/08"	155	Not Applicable	Not Applicable
	"Michigan"	"26"	"Sep., 2018"	"2018/09"	150	Not Applicable	Not Applicable
	"Michigan"	"26"	"Oct., 2018"	"2018/10"	143	Not Applicable	Not Applicable
	"Michigan"	"26"	"Nov., 2018"	"2018/11"	144	Not Applicable	Not Applicable
	"Michigan"	"26"	"Dec., 2018"	"2018/12"	151	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jan., 2019"	"2019/01"	132	Not Applicable	Not Applicable
	"Michigan"	"26"	"Feb., 2019"	"2019/02"	124	Not Applicable	Not Applicable
	"Michigan"	"26"	"Mar., 2019"	"2019/03"	150	Not Applicable	Not Applicable
	"Michigan"	"26"	"Apr., 2019"	"2019/04"	141	Not Applicable	Not Applicable
	"Michigan"	"26"	"May, 2019"	"2019/05"	165	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jun., 2019"	"2019/06"	124	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jul., 2019"	"2019/07"	148	Not Applicable	Not Applicable
	"Michigan"	"26"	"Aug., 2019"	"2019/08"	114	Not Applicable	Not Applicable
	"Michigan"	"26"	"Sep., 2019"	"2019/09"	135	Not Applicable	Not Applicable
	"Michigan"	"26"	"Oct., 2019"	"2019/10"	147	Not Applicable	Not Applicable
	"Michigan"	"26"	"Nov., 2019"	"2019/11"	172	Not Applicable	Not Applicable
	"Michigan"	"26"	"Dec., 2019"	"2019/12"	137	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jan., 2020"	"2020/01"	126	Not Applicable	Not Applicable
	"Michigan"	"26"	"Feb., 2020"	"2020/02"	146	Not Applicable	Not Applicable
	"Michigan"	"26"	"Mar., 2020"	"2020/03"	154	Not Applicable	Not Applicable
	"Michigan"	"26"	"Apr., 2020"	"2020/04"	182	Not Applicable	Not Applicable
	"Michigan"	"26"	"May, 2020"	"2020/05"	264	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jun., 2020"	"2020/06"	214	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jul., 2020"	"2020/07"	165	Not Applicable	Not Applicable
	"Michigan"	"26"	"Aug., 2020"	"2020/08"	154	Not Applicable	Not Applicable
	"Michigan"	"26"	"Sep., 2020"	"2020/09"	164	Not Applicable	Not Applicable
	"Michigan"	"26"	"Oct., 2020"	"2020/10"	181	Not Applicable	Not Applicable
	"Michigan"	"26"	"Nov., 2020"	"2020/11"	155	Not Applicable	Not Applicable
	"Michigan"	"26"	"Dec., 2020"	"2020/12"	186	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jan., 2021"	"2021/01"	186	Not Applicable	Not Applicable
	"Michigan"	"26"	"Feb., 2021"	"2021/02"	162	Not Applicable	Not Applicable
	"Michigan"	"26"	"Mar., 2021"	"2021/03"	236	Not Applicable	Not Applicable
	"Michigan"	"26"	"Apr., 2021"	"2021/04"	247	Not Applicable	Not Applicable
	"Michigan"	"26"	"May, 2021"	"2021/05"	220	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jun., 2021"	"2021/06"	198	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jul., 2021"	"2021/07"	201	Not Applicable	Not Applicable
	"Michigan"	"26"	"Aug., 2021"	"2021/08"	208	Not Applicable	Not Applicable
	"Michigan"	"26"	"Sep., 2021"	"2021/09"	203	Not Applicable	Not Applicable
	"Michigan"	"26"	"Oct., 2021"	"2021/10"	197	Not Applicable	Not Applicable
	"Michigan"	"26"	"Nov., 2021"	"2021/11"	193	Not Applicable	Not Applicable
	"Michigan"	"26"	"Dec., 2021"	"2021/12"	208	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jan., 2022 (provisional)"	"2022/01"	196	Not Applicable	Not Applicable
	"Michigan"	"26"	"Feb., 2022 (provisional)"	"2022/02"	183	Not Applicable	Not Applicable
	"Michigan"	"26"	"Mar., 2022 (provisional)"	"2022/03"	194	Not Applicable	Not Applicable
	"Michigan"	"26"	"Apr., 2022 (provisional)"	"2022/04"	190	Not Applicable	Not Applicable
	"Michigan"	"26"	"May, 2022 (provisional)"	"2022/05"	195	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jun., 2022 (provisional)"	"2022/06"	191	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jul., 2022 (provisional)"	"2022/07"	198	Not Applicable	Not Applicable
	"Michigan"	"26"	"Aug., 2022 (provisional)"	"2022/08"	185	Not Applicable	Not Applicable
	"Michigan"	"26"	"Sep., 2022 (provisional)"	"2022/09"	191	Not Applicable	Not Applicable
	"Michigan"	"26"	"Oct., 2022 (provisional)"	"2022/10"	216	Not Applicable	Not Applicable
	"Michigan"	"26"	"Nov., 2022 (provisional)"	"2022/11"	211	Not Applicable	Not Applicable
	"Michigan"	"26"	"Dec., 2022 (provisional)"	"2022/12"	197	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jan., 2023 (provisional)"	"2023/01"	207	Not Applicable	Not Applicable
	"Michigan"	"26"	"Feb., 2023 (provisional)"	"2023/02"	177	Not Applicable	Not Applicable
