"Facility ID","Facility Name","Address","City","State","ZIP Code","County Name","Phone Number","Measure ID","Measure Name","Measure Response","Footnote","Start Date","End Date"
110010,EMORY UNIVERSITY HOSPITAL,"1364 CLIFTON ROAD, NE",ATLANTA,GA,30322,DE KALB,(404) 686-8500,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110010,EMORY UNIVERSITY HOSPITAL,"1364 CLIFTON ROAD, NE",ATLANTA,GA,30322,DE KALB,(404) 686-8500,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110011,TANNER MEDICAL CENTER - CARROLLTON,705 DIXIE STREET,CARROLLTON,GA,30117,CARROLL,(770) 836-9580,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110011,TANNER MEDICAL CENTER - CARROLLTON,705 DIXIE STREET,CARROLLTON,GA,30117,CARROLL,(770) 836-9580,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110015,TANNER MEDICAL CENTER VILLA RICA,601 DALLAS HIGHWAY,VILLA RICA,GA,30180,CARROLL,(770) 456-3101,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110015,TANNER MEDICAL CENTER VILLA RICA,601 DALLAS HIGHWAY,VILLA RICA,GA,30180,CARROLL,(770) 456-3101,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110016,WELLSTAR WEST GEORGIA MEDICAL CENTER,1514 VERNON ROAD,LAGRANGE,GA,30240,TROUP,(706) 882-1411,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110016,WELLSTAR WEST GEORGIA MEDICAL CENTER,1514 VERNON ROAD,LAGRANGE,GA,30240,TROUP,(706) 882-1411,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110018,PIEDMONT NEWTON HOSPITAL,5126 HOSPITAL DRIVE NE,COVINGTON,GA,30014,NEWTON,(770) 786-7053,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110018,PIEDMONT NEWTON HOSPITAL,5126 HOSPITAL DRIVE NE,COVINGTON,GA,30014,NEWTON,(770) 786-7053,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110023,ADVENTHEALTH GORDON,1035 RED BUD ROAD,CALHOUN,GA,30701,GORDON,(706) 629-2895,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110023,ADVENTHEALTH GORDON,1035 RED BUD ROAD,CALHOUN,GA,30701,GORDON,(706) 629-2895,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110024,CANDLER HOSPITAL,5353 REYNOLDS STREET,SAVANNAH,GA,31412,CHATHAM,(912) 819-6000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110024,CANDLER HOSPITAL,5353 REYNOLDS STREET,SAVANNAH,GA,31412,CHATHAM,(912) 819-6000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110025,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS,2415 PARKWOOD DRIVE,BRUNSWICK,GA,31520,GLYNN,(912) 466-7000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110025,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS,2415 PARKWOOD DRIVE,BRUNSWICK,GA,31520,GLYNN,(912) 466-7000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110027,"TY COBB REGIONAL MEDICAL CENTER, LLC",367 CLEAR CREEK PARKWAY,LAVONIA,GA,30553,FRANKLIN,(706) 356-7800,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110027,"TY COBB REGIONAL MEDICAL CENTER, LLC",367 CLEAR CREEK PARKWAY,LAVONIA,GA,30553,FRANKLIN,(706) 356-7800,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110028,UNIVERSITY HOSPITAL,1350 WALTON WAY,AUGUSTA,GA,30901,RICHMOND,(706) 722-9011,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110028,UNIVERSITY HOSPITAL,1350 WALTON WAY,AUGUSTA,GA,30901,RICHMOND,(706) 722-9011,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110029,"NORTHEAST GEORGIA MEDICAL CENTER, INC",743 SPRING STREET,GAINESVILLE,GA,30501,HALL,(770) 535-3553,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110029,"NORTHEAST GEORGIA MEDICAL CENTER, INC",743 SPRING STREET,GAINESVILLE,GA,30501,HALL,(770) 535-3553,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110030,CARTERSVILLE MEDICAL CENTER,960 JOE FRANK HARRIS PARKWAY,CARTERSVILLE,GA,30120,BARTOW,(770) 387-8182,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110030,CARTERSVILLE MEDICAL CENTER,960 JOE FRANK HARRIS PARKWAY,CARTERSVILLE,GA,30120,BARTOW,(770) 387-8182,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110031,WELLSTAR SPALDING REGIONAL HOSPITAL,601 SOUTH 8TH STREET,GRIFFIN,GA,30223,SPALDING,(770) 228-2721,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110031,WELLSTAR SPALDING REGIONAL HOSPITAL,601 SOUTH 8TH STREET,GRIFFIN,GA,30223,SPALDING,(770) 228-2721,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110032,STEPHENS COUNTY HOSPITAL,163 HOSPITAL DRIVE,TOCCOA,GA,30577,STEPHENS,(706) 282-4250,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110032,STEPHENS COUNTY HOSPITAL,163 HOSPITAL DRIVE,TOCCOA,GA,30577,STEPHENS,(706) 282-4250,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110034,AU Medical Center,1120 15TH STREET,AUGUSTA,GA,30912,RICHMOND,(706) 721-6569,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110034,AU Medical Center,1120 15TH STREET,AUGUSTA,GA,30912,RICHMOND,(706) 721-6569,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110035,WELLSTAR KENNESTONE HOSPITAL,677 CHURCH STREET,MARIETTA,GA,30060,COBB,(770) 793-5000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110035,WELLSTAR KENNESTONE HOSPITAL,677 CHURCH STREET,MARIETTA,GA,30060,COBB,(770) 793-5000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110036,MEMORIAL UNIVERSITY MEDICAL CENTER,4700 WATERS AVENUE,SAVANNAH,GA,31404,CHATHAM,(912) 350-3691,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110036,MEMORIAL UNIVERSITY MEDICAL CENTER,4700 WATERS AVENUE,SAVANNAH,GA,31404,CHATHAM,(912) 350-3691,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110038,JOHN D ARCHBOLD MEMORIAL HOSPITAL,915 GORDON AVENUE & MIMOSA DRIVE,THOMASVILLE,GA,31792,THOMAS,(229) 228-2880,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110038,JOHN D ARCHBOLD MEMORIAL HOSPITAL,915 GORDON AVENUE & MIMOSA DRIVE,THOMASVILLE,GA,31792,THOMAS,(229) 228-2880,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110040,NORTHRIDGE MEDICAL CENTER,70 MEDICAL CENTER DRIVE,COMMERCE,GA,30529,JACKSON,(706) 335-1100,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110040,NORTHRIDGE MEDICAL CENTER,70 MEDICAL CENTER DRIVE,COMMERCE,GA,30529,JACKSON,(706) 335-1100,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110041,HABERSHAM COUNTY MEDICAL CTR,541 HISTORIC HIGHWAY 441-NORTH,DEMOREST,GA,30535,HABERSHAM,(706) 754-2161,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110041,HABERSHAM COUNTY MEDICAL CTR,541 HISTORIC HIGHWAY 441-NORTH,DEMOREST,GA,30535,HABERSHAM,(706) 754-2161,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110042,WELLSTAR PAULDING HOSPITAL,2518 JIMMY LEE SMITH PARKWAY,HIRAM,GA,30141,PAULDING,(470) 644-7000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110042,WELLSTAR PAULDING HOSPITAL,2518 JIMMY LEE SMITH PARKWAY,HIRAM,GA,30141,PAULDING,(470) 644-7000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110043,ST JOSEPH'S HOSPITAL - SAVANNAH,11705 MERCY BOULEVARD,SAVANNAH,GA,31419,CHATHAM,(912) 819-4100,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110043,ST JOSEPH'S HOSPITAL - SAVANNAH,11705 MERCY BOULEVARD,SAVANNAH,GA,31419,CHATHAM,(912) 819-4100,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110044,PHOEBE SUMTER MEDICAL CENTER,126 HIGHWAY 280 W,AMERICUS,GA,31719,SUMTER,(229) 931-1280,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110044,PHOEBE SUMTER MEDICAL CENTER,126 HIGHWAY 280 W,AMERICUS,GA,31719,SUMTER,(229) 931-1280,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110045,BARROW REGIONAL MEDICAL CENTER,316 NORTH BROAD STREET,WINDER,GA,30680,BARROW,(770) 848-8611,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110045,BARROW REGIONAL MEDICAL CENTER,316 NORTH BROAD STREET,WINDER,GA,30680,BARROW,(770) 848-8611,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110046,PIEDMONT WALTON HOSPITAL,2151 W SPRING STREET,MONROE,GA,30655,WALTON,(770) 267-8461,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110046,PIEDMONT WALTON HOSPITAL,2151 W SPRING STREET,MONROE,GA,30655,WALTON,(770) 267-8461,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110050,ADVENTHEALTH MURRAY,"707 OLD DALTON ELLIJAY ROAD, PO BOX 1406",CHATSWORTH,GA,30705,MURRAY,(706) 517-2031,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110050,ADVENTHEALTH MURRAY,"707 OLD DALTON ELLIJAY ROAD, PO BOX 1406",CHATSWORTH,GA,30705,MURRAY,(706) 517-2031,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110051,UNION GENERAL HOSPITAL,35 HOSPITAL ROAD,BLAIRSVILLE,GA,30512,UNION,(706) 745-2111,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110051,UNION GENERAL HOSPITAL,35 HOSPITAL ROAD,BLAIRSVILLE,GA,30512,UNION,(706) 745-2111,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110054,FLOYD MEDICAL CENTER,304 TURNER MCCALL BLVD P O BOX 233,ROME,GA,30162,FLOYD,(706) 509-6900,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110054,FLOYD MEDICAL CENTER,304 TURNER MCCALL BLVD P O BOX 233,ROME,GA,30162,FLOYD,(706) 509-6900,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",No,,01/01/2018,12/31/2018
110064,PIEDMONT COLUMBUS REGIONAL MIDTOWN,710 CENTER STREET,COLUMBUS,GA,31901,MUSCOGEE,(706) 571-1000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110064,PIEDMONT COLUMBUS REGIONAL MIDTOWN,710 CENTER STREET,COLUMBUS,GA,31901,MUSCOGEE,(706) 571-1000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110069,HOUSTON MEDICAL CENTER,1601 WATSON BOULEVARD,WARNER ROBINS,GA,31093,HOUSTON,(478) 922-4281,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110069,HOUSTON MEDICAL CENTER,1601 WATSON BOULEVARD,WARNER ROBINS,GA,31093,HOUSTON,(478) 922-4281,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110071,APPLING HOSPITAL,163 E TOLLISON STREET,BAXLEY,GA,31513,APPLING,(912) 367-9841,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110071,APPLING HOSPITAL,163 E TOLLISON STREET,BAXLEY,GA,31513,APPLING,(912) 367-9841,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110073,DORMINY MEDICAL CENTER,"200 PERRY HOUSE ROAD, BOX 1447",FITZGERALD,GA,31750,BEN HILL,(229) 424-7100,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110073,DORMINY MEDICAL CENTER,"200 PERRY HOUSE ROAD, BOX 1447",FITZGERALD,GA,31750,BEN HILL,(229) 424-7100,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110074,PIEDMONT ATHENS REGIONAL MEDICAL CENTER,1199 PRINCE AVENUE,ATHENS,GA,30606,CLARKE,(706) 475-7000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110074,PIEDMONT ATHENS REGIONAL MEDICAL CENTER,1199 PRINCE AVENUE,ATHENS,GA,30606,CLARKE,(706) 475-7000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110075,EAST GEORGIA REGIONAL MEDICAL CENTER,1499 FAIR ROAD,STATESBORO,GA,30458,BULLOCH,(912) 486-1500,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110075,EAST GEORGIA REGIONAL MEDICAL CENTER,1499 FAIR ROAD,STATESBORO,GA,30458,BULLOCH,(912) 486-1500,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110076,EMORY DECATUR HOSPITAL,2701 N DECATUR ROAD,DECATUR,GA,30033,DE KALB,(404) 501-1000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110076,EMORY DECATUR HOSPITAL,2701 N DECATUR ROAD,DECATUR,GA,30033,DE KALB,(404) 501-1000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110078,EMORY UNIVERSITY HOSPITAL MIDTOWN,"550 PEACHTREE STREET,  NE",ATLANTA,GA,30308,FULTON,(404) 686-4411,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110078,EMORY UNIVERSITY HOSPITAL MIDTOWN,"550 PEACHTREE STREET,  NE",ATLANTA,GA,30308,FULTON,(404) 686-4411,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110079,GRADY MEMORIAL HOSPITAL,"80 JESSE HILL, JR DRIVE SE",ATLANTA,GA,30303,FULTON,(404) 616-4252,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110079,GRADY MEMORIAL HOSPITAL,"80 JESSE HILL, JR DRIVE SE",ATLANTA,GA,30303,FULTON,(404) 616-4252,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110082,"SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC",5665 PEACHTREE DUNWOODY ROAD,ATLANTA,GA,30342,FULTON,(678) 843-5720,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110082,"SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC",5665 PEACHTREE DUNWOODY ROAD,ATLANTA,GA,30342,FULTON,(678) 843-5720,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110083,PIEDMONT HOSPITAL,1968 PEACHTREE RD NW,ATLANTA,GA,30309,FULTON,(404) 605-5000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110083,PIEDMONT HOSPITAL,1968 PEACHTREE RD NW,ATLANTA,GA,30309,FULTON,(404) 605-5000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110086,WASHINGTON COUNTY REGIONAL MEDICAL CENTER,610 SPARTA ROAD,SANDERSVILLE,GA,31082,WASHINGTON,(478) 240-2100,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110086,WASHINGTON COUNTY REGIONAL MEDICAL CENTER,610 SPARTA ROAD,SANDERSVILLE,GA,31082,WASHINGTON,(478) 240-2100,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110087,NORTHSIDE HOSPITAL GWINNETT,1000 MEDICAL CENTER BOULEVARD,LAWRENCEVILLE,GA,30045,GWINNETT,(678) 312-1000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110087,NORTHSIDE HOSPITAL GWINNETT,1000 MEDICAL CENTER BOULEVARD,LAWRENCEVILLE,GA,30045,GWINNETT,(678) 312-1000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110089,"COFFEE REGIONAL MEDICAL CENTER, INC",1101 OCILLA ROAD,DOUGLAS,GA,31533,COFFEE,(912) 383-5620,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110089,"COFFEE REGIONAL MEDICAL CENTER, INC",1101 OCILLA ROAD,DOUGLAS,GA,31533,COFFEE,(912) 383-5620,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110091,PIEDMONT ROCKDALE HOSPITAL,"1412 MILSTEAD AVENUE, NE",CONYERS,GA,30012,ROCKDALE,(770) 918-3000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110091,PIEDMONT ROCKDALE HOSPITAL,"1412 MILSTEAD AVENUE, NE",CONYERS,GA,30012,ROCKDALE,(770) 918-3000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110092,DODGE COUNTY HOSPITAL,901 GRIFFIN AVE,EASTMAN,GA,31023,DODGE,(478) 448-4067,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110092,DODGE COUNTY HOSPITAL,901 GRIFFIN AVE,EASTMAN,GA,31023,DODGE,(478) 448-4067,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110095,TIFT REGIONAL MEDICAL CENTER,901 E 18TH STREET,TIFTON,GA,31793,TIFT,(229) 382-7120,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110095,TIFT REGIONAL MEDICAL CENTER,901 E 18TH STREET,TIFTON,GA,31793,TIFT,(229) 382-7120,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110100,JEFFERSON HOSPITAL,1067 PEACHTREE ST,LOUISVILLE,GA,30434,JEFFERSON,(478) 625-7000,OP_12,Able to receive lab results electronically,No,,01/01/2018,12/31/2018
110100,JEFFERSON HOSPITAL,1067 PEACHTREE ST,LOUISVILLE,GA,30434,JEFFERSON,(478) 625-7000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",No,,01/01/2018,12/31/2018
110101,COOK  MEDICAL CENTER  A CAMPUS OF TIFT REG MED CTR,260 MJ TAYLOR ROAD,ADEL,GA,31620,COOK,(229) 896-8077,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110101,COOK  MEDICAL CENTER  A CAMPUS OF TIFT REG MED CTR,260 MJ TAYLOR ROAD,ADEL,GA,31620,COOK,(229) 896-8077,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110104,CRISP REGIONAL HOSPITAL,902 7TH STREET NORTH,CORDELE,GA,31015,CRISP,(229) 276-3100,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110104,CRISP REGIONAL HOSPITAL,902 7TH STREET NORTH,CORDELE,GA,31015,CRISP,(229) 276-3100,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110105,COLQUITT REGIONAL MEDICAL CENTER,3131 THOMASVILLE HWY BOX 40,MOULTRIE,GA,31768,COLQUITT,(229) 985-3420,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110105,COLQUITT REGIONAL MEDICAL CENTER,3131 THOMASVILLE HWY BOX 40,MOULTRIE,GA,31768,COLQUITT,(229) 985-3420,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110107,"MEDICAL CENTER, NAVICENT HEALTH (THE)",777 HEMLOCK STREET,MACON,GA,31201,BIBB,(478) 633-1000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110107,"MEDICAL CENTER, NAVICENT HEALTH (THE)",777 HEMLOCK STREET,MACON,GA,31201,BIBB,(478) 633-1000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
110109,EMANUEL MEDICAL CENTER,117 KITE ROAD,SWAINSBORO,GA,30401,EMANUEL,(478) 289-1304,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
110109,EMANUEL MEDICAL CENTER,117 KITE ROAD,SWAINSBORO,GA,30401,EMANUEL,(478) 289-1304,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
