D_R,statefp,countyfp,tractce,blkgrpce,geoid,namelsad,mtfcc,funcstat,aland,awater,intptlat,intptlon,SqMile_BG,GeoIdN,logrecno,geoid_1,b02001_001,b02001_002,b02001_003,b02001_005,b02001_006,b02006_002,b03001_001,b03001_002,b03002_003,b03002_004,b03002_012,b03002_014,b03002_013,b01001_002,Male_un17,b01001_026,Fem_un17,Under17,PropMove,b99072_001,b99072_007,PerPoverty,b17017_002,b17017_001,PerFemHead,b11003_016,b11003_001,PerUnemplo,b23025_005,b23025_003,PerAssist,b22010_002,b22010_001,b16002_001,b16002_004,b16002_010,SpanSpeakP,AsianSpeak,WhitePerc,BlackPerc,HispPerc,AsianPerc
 ,48,113,013619,2,481130136192,Block Group 2,G5030,S,1105721,2530,+32.9714009,-096.7941250,.427790045829,481130136192,13439,481130136192,1560,1342,0,132,0, , , ,1219,0,123,0,123,739,174,821,243,417,.0423956931359,1486,1423,.0122591943958,7,571,.0193548387097,9,465,.0570107858243,37,649,0,0,571,571,0,0,0,0,.78141025641,0,.0788461538462,0
 ,48,113,013619,3,481130136193,Block Group 3,G5030,S,1043863,2356,+32.9698269,-096.8013353,.403845518001,481130136193,13440,481130136193,1376,1230,11,82,0, , , ,1230,11,53,0,0,641,134,735,48,182,.0188953488372,1376,1350,0,0,623,.0251572327044,12,477,.0498220640569,42,843,0,0,623,623,0,11,0,0,.893895348837,.00799418604651,0,0
 ,48,113,013617,2,481130136172,Block Group 2,G5030,S,664068,0,+32.9835376,-096.7982862,.256333046152,481130136172,13434,481130136172,616,536,0,56,12, , , ,508,0,28,0,28,329,34,287,23,57,.0827922077922,616,565,0,0,278,.128712871287,26,202,.0805194805195,31,385,0,0,278,278,0,0,0,0,.824675324675,0,.0454545454545,0
 ,48,113,005400,3,481130054003,Block Group 3,G5030,S,314212,0,+32.7274060,-096.8184194,.121292019948,481130054003,12876,481130054003,547,168,340,0,0, , , ,19,340,188,0,149,286,97,261,98,195,.124031007752,516,452,.206349206349,39,189,.619718309859,88,142,.252459016393,77,305,.52380952381,99,189,189,23,0,0,0,.0347349177331,.621572212066,.27239488117,0
 ,48,113,013721,3,481130137213,Block Group 3,G5030,S,1206881,0,+32.9792250,-096.8763527,.465861766275,481130137213,13485,481130137213,2295,1660,352,238,0, , , ,1252,352,408,0,408,1117,251,1178,128,379,.0118161925602,2285,2258,.0199501246883,16,802,.0537974683544,34,632,.0374823196605,53,1414,.0174563591022,14,802,802,0,9,0,0,.545533769063,.153376906318,.177777777778,0
 ,48,113,013722,1,481130137221,Block Group 1,G5030,S,2441064,0,+32.9782977,-096.8491299,.942261556984,481130137221,13486,481130137221,1466,796,428,102,0, , , ,613,420,291,8,183,610,76,856,49,125,.310416666667,1440,993,.0851318944844,71,834,0,0,299,.0690582959641,77,1115,.0659472422062,55,834,834,43,27,0,0,.418144611187,.291950886767,.12482946794,0
 ,48,113,013722,2,481130137222,Block Group 2,G5030,S,922017,2901,+32.9843180,-096.8621438,.357022881943,481130137222,13487,481130137222,1990,1250,403,135,0, , , ,1001,403,413,0,249,1039,212,951,135,347,.278963414634,1968,1419,.069970845481,72,1029,.124489795918,61,490,.012084592145,16,1324,.0184645286686,19,1029,1029,15,17,0,0,.503015075377,.202512562814,.125125628141,0
 ,48,113,019004,6,481130190046,Block Group 6,G5030,S,281375,0,+32.9190411,-096.7031463,.108612265363,481130190046,14159,481130190046,844,207,178,459,0, , , ,101,178,106,0,106,408,29,436,90,119,.135071090047,844,730,0,0,357,0,0,224,0,0,506,.156862745098,56,357,357,18,71,0,0,.119668246445,.210900473934,.125592417062,1
 ,48,113,012400,2,481130124002,Block Group 2,G5030,S,412203,0,+32.8333652,-096.6858418,.159114641697,481130124002,13326,481130124002,809,574,0,61,0, , , ,295,0,433,0,279,308,71,501,65,136,.152284263959,788,668,0,0,333,0,0,218,0,0,551,0,0,333,333,11,0,0,0,.364647713226,0,.344870210136,0
 ,48,113,008802,6,481130088026,Block Group 6,G5030,S,447005,0,+32.7111414,-096.7788891,.172551450469,481130088026,13100,481130088026,594,20,554,14,0, , , ,7,546,21,8,13,214,77,380,120,197,.160377358491,530,445,.626728110599,136,217,.393548387097,61,155,.412903225806,64,155,.442396313364,96,217,217,0,0,0,0,.0117845117845,.93265993266,.0218855218855,0
 ,48,113,000800,1,481130008001,Block Group 1,G5030,S,126819,0,+32.8120439,-096.7850139,.0489534696851,481130008001,12729,481130008001,1504,1023,81,0,0, , , ,205,81,1158,0,818,946,218,558,160,378,.338325391423,1469,972,.222222222222,110,495,.0648648648649,24,370,0,0,933,.185858585859,92,495,495,167,0,0,0,.136303191489,.0538563829787,.543882978723,0
 ,48,113,004800,3,481130048003,Block Group 3,G5030,S,455763,0,+32.7447914,-096.8196777,.175931179217,481130048003,12854,481130048003,281,229,0,0,0, , , ,34,0,247,0,195,162,13,119,42,55,0,281,281,.188679245283,20,106,.342465753425,25,73,.118644067797,21,177,0,0,106,106,66,0,1,0,.120996441281,0,.693950177936,0
 ,48,113,008100,4,481130081004,Block Group 4,G5030,S,1412456,23955,+32.8111944,-096.7198625,.55447036125,481130081004,13059,481130081004,1716,1671,22,23,0, , , ,1428,22,243,0,243,961,207,755,138,345,.099062133646,1706,1537,0,0,699,0,0,530,.011964107677,12,1003,0,0,699,699,0,0,0,0,.832167832168,.0128205128205,.141608391608,0
 ,48,113,019004,4,481130190044,Block Group 4,G5030,S,306282,0,+32.9241500,-096.7030528,.118226804164,481130190044,14157,481130190044,857,472,11,193,0, , , ,420,11,233,0,52,383,105,474,13,118,0,857,857,0,0,343,.243243243243,45,185,0,0,509,0,0,343,343,72,15,0,0,.49008168028,.0128354725788,.0606767794632,0
 ,48,113,001504,4,481130015044,Block Group 4,G5030,S,175404,0,+32.7966035,-096.7766827,.0677080964538,481130015044,12775,481130015044,405,167,53,26,0, , , ,134,53,173,0,33,275,21,130,21,42,.20987654321,405,320,.160337552743,38,237,0,0,38,.0340425531915,8,235,.177215189873,42,237,237,0,8,0,0,.330864197531,.130864197531,.0814814814815,0
 ,48,113,013200,1,481130132001,Block Group 1,G5030,S,1456614,0,+32.9210985,-096.7949776,.562260680365,481130132001,13395,481130132001,1122,874,24,79,0, , , ,822,24,87,0,52,573,131,549,40,171,.160427807487,1122,942,.0420315236427,24,571,.182890855457,62,339,.0502512562814,30,597,0,0,571,571,0,0,0,0,.732620320856,.0213903743316,.0463458110517,0
 ,48,113,009802,2,481130098022,Block Group 2,G5030,S,199812,0,+32.8734011,-096.8627585,.0771287811107,481130098022,13176,481130098022,1360,945,0,0,0, , , ,296,0,1064,0,649,715,231,645,181,412,.173529411765,1360,1124,.338785046729,145,428,.248502994012,83,334,.0703812316716,48,682,.17523364486,75,428,428,188,0,0,0,.217647058824,0,.477205882353,0
 ,48,113,016516,5,481130165165,Block Group 5,G5030,S,505100,0,+32.6508328,-096.8950845,.194979529237,481130165165,13809,481130165165,1110,632,178,0,0, , , ,461,178,446,0,171,502,93,608,117,210,.0946691176471,1088,985,.0218068535826,7,321,.0248226950355,7,282,.0875,49,560,.0591900311526,19,321,321,12,0,0,0,.415315315315,.16036036036,.154054054054,0
 ,48,113,000603,1,481130006031,Block Group 1,G5030,S,120986,0,+32.8180074,-096.8098588,.0467021043155,481130006031,12715,481130006031,991,483,0,163,0, , , ,454,0,324,0,29,445,0,546,104,104,.254323499491,983,733,.155515370705,86,553,0,0,203,0,0,701,.0994575045208,55,553,553,54,0,0,0,.458123107972,0,.029263370333,0
 ,48,121,021636,1,481210216361,Block Group 1,G5030,S,193081,0,+32.9901305,-096.8457475,.0745302233778,481210216361,14652,481210216361,1231,645,292,60,21, , , ,431,292,214,0,214,650,214,581,90,304,.526315789474,1159,549,.285306704708,200,701,.497716894977,109,219,.0749279538905,52,694,.0756062767475,53,701,701,28,0,0,0,.350121852153,.237205523964,.173842404549,0
 ,48,121,021634,3,481210216343,Block Group 3,G5030,S,152546,0,+33.0014586,-096.8537968,.0588831721722,481210216343,14648,481210216343,1437,694,644,17,0, , , ,516,644,196,0,178,583,129,854,74,203,.534156976744,1376,641,.035035035035,35,999,.305309734513,69,226,.0302267002519,36,1191,.041041041041,41,999,999,22,0,0,0,.359081419624,.448155880306,.123869171886,0
 ,48,113,014206,4,481130142064,Block Group 4,G5030,S,1121500,245567,+32.8638608,-096.9298173,.527698705127,481130142064,13606,481130142064,1681,851,228,519,0, , , ,613,228,287,0,238,973,36,708,40,76,.616726835138,1662,637,.0325865580448,32,982,.0510510510511,17,333,.00676589986468,10,1478,0,0,982,982,0,31,0,0,.364663890541,.135633551457,.141582391434,0
 ,48,113,017001,4,481130170014,Block Group 4,G5030,S,6703430,2547977,+32.6424966,-096.6000956,3.5712539116,481130170014,13916,481130170014,1496,1448,48,0,0, , , ,422,48,1026,0,1026,823,327,673,247,574,0,1458,1458,.204022988506,71,348,0,0,281,.0369609856263,18,487,.290229885057,101,348,348,128,0,0,0,.282085561497,.0320855614973,.685828877005,0
 ,48,113,018001,1,481130180011,Block Group 1,G5030,S,438555,0,+32.8383487,-096.6355266,.169287414522,481130180011,14019,481130180011,1125,375,641,0,0, , , ,253,606,266,35,122,562,151,563,73,224,.246777163904,1086,818,.0714285714286,37,518,.217391304348,65,299,.0644361833953,52,807,0,0,518,518,16,0,0,0,.224888888889,.569777777778,.108444444444,0
 ,48,113,007201,5,481130072015,Block Group 5,G5030,S,174372,0,+32.8552241,-096.8745490,.0673092960558,481130072015,12953,481130072015,2301,1570,179,0,0, , , ,558,179,1564,0,1012,1267,544,1034,379,923,.180168216025,2259,1852,.162624821683,114,701,.241525423729,114,472,.110810810811,123,1110,.262482168331,184,701,701,352,0,1,0,.242503259452,.0777922642329,.439808778792,0
 ,48,113,010000,1,481130100001,Block Group 1,G5030,S,9917652,25667,+32.7933940,-096.8285144,3.83823945046,481130100001,13189,481130100001,9511,4958,3989,52,18, , , ,3616,3963,1681,26,1342,6853,107,2658,39,146,.720113552728,9511,2662,.0669902912621,69,1030,.0735294117647,10,136,.0233036326251,34,1459,0,0,1030,1030,0,0,0,0,.380191357376,.419409105247,.141099779203,0
 ,48,113,016510,2,481130165102,Block Group 2,G5030,S,5930362,2124671,+32.6480805,-096.9813387,3.10942938218,481130165102,13794,481130165102,3793,1651,1791,285,0, , , ,622,1724,1096,67,1029,1736,741,2057,648,1389,.13129448985,3793,3295,.0722135007849,92,1274,.173267326733,175,1010,.105682421668,199,1883,.135007849294,172,1274,1274,87,43,0,0,.163986290535,.472185605062,.271289216979,0
 ,48,113,006501,2,481130065012,Block Group 2,G5030,S,476808,0,+32.7311768,-096.8860385,.184055388493,481130065012,12927,481130065012,1965,1576,54,0,0, , , ,65,54,1846,0,1511,1153,407,812,287,694,0,1946,1946,.268041237113,130,485,.0451467268623,20,443,.0474495848161,40,843,.245360824742,119,485,485,285,0,1,0,.0330788804071,.0274809160305,.768956743003,0
 ,48,113,009604,4,481130096044,Block Group 4,G5030,S,338643,11955,+32.9237865,-096.8155950,.135332630439,481130096044,13151,481130096044,832,558,114,0,0, , , ,245,114,440,0,313,375,200,457,118,318,.700255102041,784,235,.17571884984,55,313,.379310344828,77,203,0,0,378,.367412140575,115,313,313,44,0,0,0,.294471153846,.137019230769,.376201923077,0
 ,48,113,003800,1,481130038001,Block Group 1,G5030,S,332057,0,+32.7534746,-096.7616596,.128179169463,481130038001,12818,481130038001,664,51,613,0,0, , , ,51,613,0,0,0,332,124,332,59,183,.30421686747,664,462,.388429752066,94,242,.218543046358,33,151,.0950570342205,25,263,.537190082645,130,242,242,0,0,0,0,.0768072289157,.923192771084,0,0
 ,48,113,009303,1,481130093031,Block Group 1,G5030,S,4240425,490842,+32.7209387,-096.7242418,1.82634711744,481130093031,13131,481130093031,1233,677,427,0,0, , , ,26,427,780,0,651,491,113,742,231,344,.0260374288039,1229,1197,.316159250585,135,427,.0905923344948,26,287,.0512129380054,19,371,.192037470726,82,427,427,165,0,0,0,.0210867802109,.346309813463,.52798053528,0
 ,48,113,007818,4,481130078184,Block Group 4,G5030,S,67393,0,+32.8684388,-096.7586296,.0260143389329,481130078184,13003,481130078184,1158,505,559,12,0, , , ,167,559,407,0,338,650,135,508,48,183,.276841171251,1127,815,.271685761047,166,611,.296137339056,69,233,.0478142076503,35,732,.147299509002,90,611,611,33,0,0,0,.144214162349,.482728842832,.291882556131,0
 ,48,113,007811,3,481130078113,Block Group 3,G5030,S,397892,0,+32.8969249,-096.7210194,.153587927722,481130078113,12993,481130078113,868,476,392,0,0, , , ,411,392,65,0,65,401,78,467,69,147,.290398126464,854,606,.182178217822,92,505,.279069767442,60,215,.064128256513,32,499,.0792079207921,40,505,505,0,0,0,0,.473502304147,.451612903226,.0748847926267,0
 ,48,113,019212,1,481130192121,Block Group 1,G5030,S,94749,0,+32.9343325,-096.7594646,.036573588258,481130192121,14291,481130192121,2162,626,26,0,0, , , ,35,26,2084,0,591,1282,580,880,412,992,.301886792453,2120,1480,.573146292585,286,499,.345153664303,146,423,.0810556079171,86,1061,.490981963928,245,499,499,344,0,1,0,.0161887141536,.0120259019426,.27335800185,0
 ,48,113,007202,2,481130072022,Block Group 2,G5030,S,94211,0,+32.8613542,-096.8668868,.0363663887261,481130072022,12955,481130072022,1984,1415,74,0,0, , , ,599,74,1311,0,816,1191,211,793,269,480,.278865979381,1940,1399,.405255878285,293,723,.295454545455,104,352,.18023255814,217,1204,.185338865837,134,723,723,468,0,1,0,.301915322581,.0372983870968,.411290322581,0
 ,48,113,019100,3,481130191003,Block Group 3,G5030,S,1337423,0,+32.9480898,-096.7340434,.516252543539,481130191003,14255,481130191003,884,508,82,254,0, , , ,415,82,133,0,93,582,28,302,33,61,.50114416476,874,436,.0627240143369,35,558,.11377245509,19,167,.039641943734,31,782,.0340501792115,19,558,558,0,0,0,0,.469457013575,.0927601809955,.10520361991,0
 ,48,113,019202,1,481130192021,Block Group 1,G5030,S,498545,0,+32.9475706,-096.7405973,.192441640833,481130192021,14258,481130192021,517,308,0,102,32, , , ,284,0,131,0,24,231,24,286,48,72,0,517,517,.0705394190871,17,241,.10843373494,18,166,.111111111111,34,306,0,0,241,241,0,0,0,0,.549323017408,0,.0464216634429,0
 ,48,113,019202,4,481130192024,Block Group 4,G5030,S,409508,0,+32.9444790,-096.7540682,.158071051532,481130192024,14261,481130192024,740,689,0,0,0, , , ,527,0,213,0,162,386,184,354,87,271,.0839160839161,715,655,.0916030534351,24,262,.0632183908046,11,174,0,0,319,.0992366412214,26,262,262,11,0,0,0,.712162162162,0,.218918918919,0
 ,48,113,019202,5,481130192025,Block Group 5,G5030,S,333524,0,+32.9420411,-096.7476304,.128742079036,481130192025,14262,481130192025,1068,727,163,62,0, , , ,112,163,680,0,615,536,170,532,267,437,.23156899811,1058,813,.408496732026,125,306,.339207048458,77,227,.102912621359,53,515,.395424836601,121,306,306,60,16,0,0,.104868913858,.152621722846,.575842696629,0
 ,48,113,019202,2,481130192022,Block Group 2,G5030,S,89806,14077,+32.9412027,-096.7527304,.0400997663639,481130192022,14259,481130192022,1144,438,8,216,0, , , ,172,8,731,0,266,681,135,463,24,159,.501798561151,1112,554,.319444444444,138,432,.22480620155,29,129,.0625850340136,46,735,.18287037037,79,432,432,113,45,0,0,.15034965035,.00699300699301,.232517482517,0
 ,48,113,019204,2,481130192042,Block Group 2,G5030,S,884795,0,+32.9563785,-096.7650810,.341535602829,481130192042,14268,481130192042,848,571,12,26,0, , , ,438,12,335,0,133,338,37,510,154,191,.0167464114833,836,822,.0221518987342,7,316,.0585774058577,14,239,.0594479830149,28,471,.0221518987342,7,316,316,0,0,0,0,.516509433962,.0141509433962,.156839622642,0
 ,48,113,019204,3,481130192043,Block Group 3,G5030,S,518817,9966,+32.9489768,-096.7632922,.204112023922,481130192043,14269,481130192043,1393,797,30,17,0, , , ,563,30,783,0,234,695,192,698,256,448,.113125453227,1379,1223,.132947976879,46,346,.0921985815603,26,282,.0439414114514,33,751,.109826589595,38,346,346,28,0,0,0,.40416367552,.021536252692,.167982770998,0
 ,48,113,019204,4,481130192044,Block Group 4,G5030,S,471896,0,+32.9434848,-096.7605342,.182154250866,481130192044,14270,481130192044,1682,790,60,199,0, , , ,488,60,989,0,302,782,127,900,35,162,.0624256837099,1682,1577,0,0,584,0,0,369,.0478026214341,62,1297,.0496575342466,29,584,584,112,37,0,0,.290130796671,.0356718192628,.179548156956,0
 ,48,113,019205,1,481130192051,Block Group 1,G5030,S,1953179,7116,+32.9788485,-096.7628481,.756681176436,481130192051,14273,481130192051,1324,1154,0,134,0, , , ,1121,0,57,0,33,627,74,697,99,173,.116084977238,1318,1165,.0314232902033,17,541,.0382775119617,16,418,.0516795865633,40,774,0,0,541,541,0,0,0,0,.84667673716,0,.0249244712991,0
 ,48,113,019205,3,481130192053,Block Group 3,G5030,S,552493,0,+32.9662783,-096.7658114,.213264383302,481130192053,14275,481130192053,1074,1047,0,21,0, , , ,1011,0,36,0,36,546,169,528,91,260,.0349716446125,1058,1021,0,0,405,.069970845481,24,343,.0309446254072,19,614,0,0,405,405,0,0,0,0,.941340782123,0,.0335195530726,0
 ,48,113,016903,3,481130169033,Block Group 3,G5030,S,25122503,176531,+32.5985773,-096.7233995,9.76613565569,481130169033,13910,481130169033,1542,980,481,1,0, , , ,574,481,468,0,406,855,72,687,163,235,.424621461488,1519,874,.158940397351,72,453,.041095890411,15,365,.0828828828829,46,555,.0993377483444,45,453,453,11,0,0,0,.37224383917,.311932555123,.263294422827,0
 ,48,113,019206,1,481130192061,Block Group 1,G5030,S,1397855,0,+32.9801159,-096.7493360,.539578494118,481130192061,14276,481130192061,2843,1660,119,889,0, , , ,1660,119,56,0,0,1674,113,1169,2,115,.474498768906,2843,1494,.581908831909,817,1404,.0388601036269,15,386,.195454545455,344,1760,.0534188034188,75,1404,1404,0,208,0,0,.583890256771,.0418571931059,0,0
 ,48,113,019208,2,481130192082,Block Group 2,G5030,S,606785,0,+32.9361069,-096.7652208,.23422313099,481130192082,14281,481130192082,1430,883,80,86,0, , , ,325,80,939,0,558,709,225,721,86,311,.0694645441389,1382,1286,.119101123596,53,445,.0865051903114,25,289,.0690505548705,56,811,.107865168539,48,445,445,21,0,0,0,.227272727273,.0559440559441,.39020979021,0
 ,48,113,019208,3,481130192083,Block Group 3,G5030,S,210895,0,+32.9309681,-096.7655974,.0814070404603,481130192083,14282,481130192083,2743,518,366,408,0, , , ,109,366,1854,0,409,1255,624,1488,677,1301,.309875141884,2643,1824,.274741506647,186,677,.428087986464,253,591,.0866900175131,99,1142,.369276218612,250,677,677,211,0,0,0,.0397375136712,.133430550492,.149106817353,0
 ,48,113,019208,1,481130192081,Block Group 1,G5030,S,434121,0,+32.9272128,-096.7651315,.167573258476,481130192081,14280,481130192081,2847,348,694,66,0, , , ,177,694,1888,0,171,1439,559,1408,580,1139,.323217550274,2735,1851,.39060832444,366,937,.392446633826,239,609,.120950323974,168,1389,.300960512273,282,937,937,347,16,0,0,.0621707060063,.243765367053,.0600632244468,0
 ,48,113,019501,5,481130195015,Block Group 5,G5030,S,303438,0,+32.8548672,-096.7936509,.117129503584,481130195015,14310,481130195015,540,540,0,0,0, , , ,540,0,0,0,0,284,70,256,102,172,.155555555556,540,456,0,0,174,0,0,158,.0758293838863,16,211,0,0,174,174,0,0,0,0,1,0,0,0
 ,48,113,019004,3,481130190043,Block Group 3,G5030,S,262211,0,+32.9289991,-096.7029470,.101214718553,481130190043,14156,481130190043,914,577,284,19,0, , , ,314,284,263,0,263,277,99,637,221,320,.0987925356751,911,821,.318725099602,80,251,.299019607843,61,204,.0778443113772,39,501,.326693227092,82,251,251,0,0,0,0,.343544857768,.310722100656,.287746170678,0
 ,48,113,019039,1,481130190391,Block Group 1,G5030,S,435364,0,+32.9355319,-096.7109839,.168052329374,481130190391,14235,481130190391,944,518,162,102,0, , , ,518,162,162,0,0,551,189,393,96,285,.226694915254,944,730,0,0,276,.0833333333333,19,228,.0693333333333,26,375,.0978260869565,27,276,276,0,0,0,0,.548728813559,.171610169492,0,0
 ,48,113,019041,2,481130190412,Block Group 2,G5030,S,370560,0,+32.9294727,-096.7258687,.143038223743,481130190412,14246,481130190412,796,446,35,230,0, , , ,446,35,85,0,0,420,64,376,30,94,.0226130653266,796,778,0,0,324,0,0,234,.0289256198347,14,484,0,0,324,324,0,25,0,0,.560301507538,.0439698492462,0,0
 ,48,113,019041,3,481130190413,Block Group 3,G5030,S,342910,0,+32.9281067,-096.7214309,.132364836994,481130190413,14247,481130190413,811,579,111,82,0, , , ,565,111,14,0,14,416,115,395,88,203,0,790,790,0,0,263,.0643776824034,15,233,.200968523002,83,413,.041825095057,11,263,263,0,8,0,0,.696670776819,.136868064118,.0172626387176,0
 ,48,113,019301,2,481130193012,Block Group 2,G5030,S,378367,0,+32.8525889,-096.7804112,.146053303064,481130193012,14297,481130193012,1152,1114,0,38,0, , , ,1103,0,11,0,11,570,207,582,220,427,.0412642669008,1139,1092,0,0,369,.0240963855422,8,332,.0155642023346,8,514,0,0,369,369,0,0,0,0,.957465277778,0,.00954861111111,0
 ,48,113,019302,1,481130193021,Block Group 1,G5030,S,363161,0,+32.8484680,-096.7757409,.140183095659,481130193021,14299,481130193021,983,924,0,50,0, , , ,857,0,76,0,67,515,189,468,151,340,.0640895218718,983,920,.0299003322259,9,301,0,0,258,.0537084398977,21,391,0,0,301,301,0,0,0,0,.871820956256,0,.0681586978637,0
